Sr.#,Sheet,Assignment_1,Assignment_2,Assignment_3,Assignment_4,Assignment_5,Assignment_6,Quiz_1,Quiz_2,Quiz_3,Quiz_4,Quiz_5,Quiz_6,Quiz_7,Quiz_8,Midterm_1,Midterm_2,Midterm_3,Midterm_4,Midterm_5,Midterm_6,Midterm_7,Midterm_8,Final_1,Final_2,Final_3,Final_4,Final_5,Final_6,Student_ID,Assignment_Mean,Assignment_Max,Assignment_Min,Assignment_Std,Assignment_Sum,Quiz_Mean,Quiz_Max,Quiz_Min,Quiz_Std,Quiz_Sum,Overall_Mean,Overall_Std,Assignment_CV,Quiz_CV
,2,124.0,57.0,74.0,25.0,59.0,37.0,2.0,5.0,0.0,8.0,2.0,1.5,8.0,2.0,19.0,7.12,19.5,7.31,0.0,0.0,0.0,0.0,37.75,16.98,0.0,0.0,0.0,0.0,54,62.666666666666664,124.0,25.0,34.67948480970654,376.0,3.5625,8.0,0.0,3.0640484423623033,28.5,28.892857142857142,37.268350447195076,0.5533077404090816,0.8576762609831501
,2,83.0,55.0,33.1,37.0,69.0,55.0,2.5,7.0,0.0,2.0,0.0,1.5,5.0,2.0,11.75,4.4,6.0,2.25,0.0,0.0,0.0,0.0,26.5,11.92,0.0,0.0,0.0,0.0,55,55.35,83.0,33.1,18.88319358583182,332.1,2.5,7.0,0.0,2.4053511772118195,20.0,25.150000000000002,29.612620750151578,0.34109815003308924,0.9583072419170596
,2,117.0,64.0,98.0,45.0,99.0,77.0,1.0,5.0,0.0,7.0,5.0,1.0,6.0,2.0,14.75,5.53,11.5,4.31,0.0,0.0,0.0,0.0,39.0,17.55,0.0,0.0,0.0,0.0,56,83.33333333333333,117.0,45.0,26.371702005495713,500.0,3.375,7.0,0.0,2.669269563007828,27.0,37.642857142857146,44.243395235650965,0.31642245337154395,0.7885582165458871
,2,124.0,68.0,99.0,48.0,117.0,73.0,4.0,8.0,1.0,10.0,10.0,0.0,12.0,2.0,22.75,8.53,23.5,8.81,0.0,0.0,0.0,0.0,66.75,30.03,0.0,0.0,0.0,0.0,57,88.16666666666667,124.0,48.0,29.94272310039063,529.0,5.875,12.0,0.0,4.67325215607779,47.0,41.142857142857146,46.2881562237405,0.33957649151767993,0.794095523547628
,2,105.0,60.0,79.0,44.0,109.0,68.0,4.0,5.0,0.0,2.0,2.0,1.5,7.0,2.0,20.0,7.5,10.5,3.93,0.0,0.0,0.0,0.0,40.25,18.11,0.0,0.0,0.0,0.0,58,77.5,109.0,44.0,25.571468475627285,465.0,2.9375,7.0,0.0,2.2430448056157952,23.5,34.892857142857146,41.47852946517519,0.3299118626709751,0.7609990858747397
,2,0.0,52.0,82.0,33.0,86.0,0.0,3.5,0.0,0.0,1.0,2.0,1.5,12.0,2.0,12.5,4.68,8.0,3.0,0.0,0.0,0.0,0.0,34.0,15.3,0.0,0.0,0.0,0.0,59,42.166666666666664,86.0,0.0,38.0652947797159,253.0,2.75,12.0,0.0,3.909694909544003,22.0,19.642857142857142,31.229564746978365,0.9025202271330729,1.416556126646378
,2,0.0,68.0,0.0,41.0,88.0,75.0,1.0,5.0,1.0,0.0,0.0,0.0,11.0,2.0,8.5,3.18,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.15,0.0,0.0,0.0,0.0,60,45.333333333333336,88.0,0.0,38.32318706301273,272.0,2.5,11.0,0.0,3.8172540616821107,20.0,20.857142857142858,32.50528274901491,0.8451779841875924,1.5208183512677733
,2,0.0,67.0,54.0,34.0,105.0,51.0,2.0,4.0,2.0,0.0,7.0,0.0,0.0,2.0,22.5,8.43,11.5,4.31,0.0,0.0,0.0,0.0,51.25,23.06,0.0,0.0,0.0,0.0,61,51.833333333333336,105.0,0.0,34.83341307805864,311.0,2.125,7.0,0.0,2.416461403433896,17.0,23.428571428571427,33.48872206421896,0.6718976354026613,1.1318320390791083
,2,94.0,60.0,83.0,19.6,74.0,55.0,1.5,6.0,0.0,1.0,3.0,2.5,9.0,2.0,18.5,6.93,7.25,2.71,0.0,0.0,0.0,0.0,46.5,20.92,0.0,0.0,0.0,0.0,62,64.26666666666667,94.0,19.6,26.187528838488497,385.6,3.125,9.0,0.0,2.9610567611677325,25.0,29.32857142857143,35.41767113421531,0.4074189001476196,0.9445157132911428
,2,0.0,40.0,38.7,17.0,67.0,47.0,2.0,6.0,0.0,1.0,0.0,0.0,6.0,2.0,4.25,1.59,7.25,2.71,0.0,0.0,0.0,0.0,16.5,7.42,0.0,0.0,0.0,0.0,63,34.949999999999996,67.0,0.0,23.476264609174944,209.7,2.125,6.0,0.0,2.5319388392523003,17.0,16.192857142857143,22.35168086213288,0.6715178663951644,1.1859198310315224
,2,77.0,65.0,37.0,34.0,80.0,54.0,2.5,6.0,0.0,2.0,0.0,1.5,0.0,2.0,14.25,5.34,6.5,2.43,0.0,0.0,0.0,0.0,28.5,12.82,0.0,0.0,0.0,0.0,64,57.833333333333336,80.0,34.0,19.630758178599894,347.0,1.75,6.0,0.0,2.0,14.0,25.785714285714285,31.303547529187295,0.3393780587552566,1.1363636363636365
,2,0.0,50.0,56.0,33.0,89.0,57.0,2.0,3.0,0.0,2.0,0.0,0.0,8.0,2.0,15.75,5.9,4.5,1.68,0.0,0.0,0.0,0.0,38.5,17.32,0.0,0.0,0.0,0.0,65,47.5,89.0,0.0,29.52117883825102,285.0,2.125,8.0,0.0,2.6423744732991303,17.0,21.571428571428573,29.69774476212031,0.6213676876078935,1.2376461233251197
,2,0.0,56.0,25.4,14.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.93,1.25,0.46,0.0,0.0,0.0,0.0,5.5,2.47,0.0,0.0,0.0,0.0,66,15.9,56.0,0.0,22.18242547603846,95.4,0.625,3.0,0.0,1.1877349391654208,5.0,7.171428571428572,15.860324401155552,1.3942442159672195,1.870448723095151
,2,0.0,62.0,82.0,35.0,115.0,57.0,3.5,5.0,1.0,3.0,1.0,2.0,12.0,2.0,20.5,7.68,15.0,5.62,0.0,0.0,0.0,0.0,47.75,21.48,0.0,0.0,0.0,0.0,67,58.5,115.0,0.0,39.32810699741344,351.0,3.6875,12.0,1.0,3.6148256231406637,29.5,27.178571428571427,37.34022740179259,0.6721604340696197,0.9776404660285771
,2,0.0,60.0,82.0,29.0,97.0,57.0,5.0,3.0,0.0,10.0,2.0,1.5,12.0,2.0,19.0,7.12,9.5,3.56,0.0,0.0,0.0,0.0,43.5,19.57,0.0,0.0,0.0,0.0,68,54.166666666666664,97.0,0.0,35.26707624210812,325.0,4.4375,12.0,0.0,4.32135478095205,35.5,25.75,33.77342491914657,0.6509643064438834,0.971636825396751
,3,3.75,3.75,3.75,3.75,3.75,0.0,1.66,1.66,1.66,1.66,1.66,1.66,1.66,0.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,69,3.125,3.75,0.0,1.5309310892394863,18.75,1.4525,1.66,0.0,0.5868986283848344,11.62,2.1692857142857145,1.3507972818684888,0.4883352756744773,0.40129820744262185
,3,80.0,100.0,120.0,60.0,80.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,40.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,70,73.33333333333333,120.0,0.0,41.31182235954578,440.0,9.0,12.0,0.0,3.7032803990902057,72.0,36.57142857142857,41.896785787702854,0.5632662231451954,0.41101891221866876
,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,3,73.0,0.0,74.0,42.0,0.0,0.0,9.0,2.0,0.0,8.0,5.0,8.0,6.0,0.0,29.0,10.87,14.5,4.34,0.0,0.0,0.0,0.0,41.25,15.0,0.0,0.0,0.0,0.0,72,31.5,74.0,0.0,36.37444157646959,189.0,4.75,9.0,0.0,3.654742515847438,38.0,16.214285714285715,26.54800752027736,1.1543777079171562,0.7678030495477811
,3,67.5,0.0,90.0,55.0,59.0,0.0,10.0,4.5,7.0,10.0,7.0,6.0,3.0,0.0,31.5,11.81,32.0,9.6,0.0,0.0,0.0,0.0,71.75,26.09,0.0,0.0,0.0,0.0,73,45.25,90.0,0.0,37.0860485897325,271.5,5.9375,10.0,0.0,3.4062704783132784,47.5,22.785714285714285,30.705621062521516,0.8194001014081419,0.5727230732767177
,3,67.0,44.0,80.0,0.0,0.0,0.0,7.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,10.5,3.93,0.5,0.15,0.0,0.0,0.0,0.0,6.0,2.18,0.0,0.0,0.0,0.0,74,31.833333333333332,80.0,0.0,36.728281564302286,191.0,2.125,8.0,0.0,3.399054490379851,17.0,14.857142857142858,27.52860649986076,1.1534056808636748,1.5920629931521553
,3,0.0,0.0,0.0,20.0,46.0,0.0,0.0,6.5,6.0,6.5,6.0,7.0,5.0,0.0,22.0,8.25,9.6,2.88,0.0,0.0,0.0,0.0,38.5,14.0,0.0,0.0,0.0,0.0,75,11.0,46.0,0.0,18.920887928424502,66.0,4.625,7.0,0.0,2.9124118625535877,37.0,7.357142857142857,12.368428436063411,1.7185184312828794,0.6283520739058442
,3,27.25,51.5,102.0,0.0,70.0,0.0,10.0,3.5,6.5,2.0,4.0,0.0,4.5,0.0,26.5,9.93,8.5,2.54,0.0,0.0,0.0,0.0,26.75,9.72,0.0,0.0,0.0,0.0,76,41.791666666666664,102.0,0.0,40.545165145386534,250.75,3.8125,10.0,0.0,3.3481071411428025,30.5,20.089285714285715,31.917502906058324,0.9699413535039242,0.8758946085396475
,3,53.5,64.5,86.0,37.0,50.0,0.0,8.5,7.0,10.0,6.0,9.5,7.0,3.5,0.0,25.5,9.56,35.0,10.5,0.0,0.0,0.0,0.0,47.25,17.18,0.0,0.0,0.0,0.0,77,48.5,86.0,0.0,28.892905703649813,291.0,6.4375,10.0,0.0,3.321332563896606,51.5,24.464285714285715,28.171496974038167,0.5956072088981615,0.5151349459320056
,3,27.5,69.0,71.0,48.0,47.0,0.0,4.5,2.0,1.0,0.0,4.0,6.0,6.0,0.0,11.0,4.12,4.0,1.2,0.0,0.0,0.0,0.0,24.5,8.9,0.0,0.0,0.0,0.0,78,43.75,71.0,0.0,26.783857078471726,262.5,2.9375,6.0,0.0,2.513357174321685,23.5,20.428571428571427,26.806900046627735,0.6120625474970687,0.8527081168182139
,3,72.5,82.0,101.0,57.0,67.0,0.0,6.0,6.0,8.5,6.0,4.0,10.0,6.0,0.0,35.0,13.12,20.0,6.0,0.0,0.0,0.0,0.0,58.25,21.18,0.0,0.0,0.0,0.0,79,63.25,101.0,0.0,34.39731094140936,379.5,5.8125,10.0,0.0,2.9753451180373296,46.5,30.428571428571427,36.468035077552265,0.5437450354317003,0.5110081782803486
,3,65.5,62.5,96.0,56.0,46.0,0.0,7.0,2.5,9.0,2.0,4.0,5.0,0.0,0.0,12.0,4.5,25.0,7.5,0.0,0.0,0.0,0.0,46.0,16.72,0.0,0.0,0.0,0.0,80,54.333333333333336,96.0,0.0,31.470091621516875,326.0,3.6875,9.0,0.0,3.2175578582876443,29.5,25.392857142857142,32.60319626345562,0.579097557900697,0.8701982037289099
,3,43.0,74.0,71.0,28.0,39.0,0.0,2.5,0.0,7.0,8.5,5.0,4.0,4.5,0.0,8.5,3.18,7.3,2.19,0.0,0.0,0.0,0.0,19.75,7.18,0.0,0.0,0.0,0.0,81,42.5,74.0,0.0,27.68934813244978,255.0,3.9375,8.5,0.0,3.0406472525246517,31.5,20.464285714285715,26.306963311665573,0.651360812337092,0.77027162825197
,3,65.0,81.5,0.0,48.0,30.0,0.0,2.0,0.0,7.5,2.0,8.0,2.0,0.0,0.0,9.0,3.37,1.3,0.39,0.0,0.0,0.0,0.0,20.75,7.54,0.0,0.0,0.0,0.0,82,37.416666666666664,81.5,0.0,33.678504519450776,224.5,2.6875,8.0,0.0,3.261654926129197,21.5,17.571428571428573,27.569392967046422,0.8998531667113675,1.2091399170080435
,3,74.0,52.0,119.0,60.0,80.0,0.0,10.0,9.5,8.0,5.0,7.0,10.0,7.5,0.0,33.5,12.56,42.0,12.6,0.0,0.0,0.0,0.0,67.0,24.36,0.0,0.0,0.0,0.0,83,64.16666666666667,119.0,0.0,39.08153869369355,385.0,7.125,10.0,0.0,3.346106479391917,57.0,31.571428571428573,38.099998557872546,0.6089680365713429,0.46897077496733247
,3,69.0,81.5,115.0,60.0,78.0,0.0,3.5,2.0,9.0,6.0,8.0,6.0,0.0,0.0,16.0,6.0,18.3,5.49,0.0,0.0,0.0,0.0,47.75,17.36,0.0,0.0,0.0,0.0,84,67.25,115.0,0.0,37.88634318590275,403.5,4.3125,9.0,0.0,3.47375363054352,34.5,31.285714285714285,40.040707308416046,0.5632819385355746,0.8036445646138856
,3,61.0,42.0,83.0,0.0,0.0,0.0,10.0,0.0,6.0,8.5,9.0,7.0,4.5,0.0,15.5,5.81,23.5,7.05,0.0,0.0,0.0,0.0,47.75,17.36,0.0,0.0,0.0,0.0,85,31.0,83.0,0.0,36.35381685600564,186.0,5.625,10.0,0.0,3.87989322386215,45.0,16.5,26.19600674207367,1.1723256000001818,0.6885347336046407
,3,22.25,38.5,65.5,26.0,0.0,0.0,2.5,0.0,3.5,4.0,6.0,6.0,1.0,0.0,1.5,0.56,2.8,0.84,0.0,0.0,0.0,0.0,25.0,9.09,0.0,0.0,0.0,0.0,86,25.375,65.5,0.0,24.82022864519987,152.25,2.875,6.0,0.0,2.4311960607310725,23.0,12.517857142857142,19.329745980491563,0.9777517685719861,0.8427022740835607
,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.0,4.0,1.0,1.5,0.0,5.0,1.87,1.0,0.3,0.0,0.0,0.0,0.0,10.0,3.63,0.0,0.0,0.0,0.0,87,0.0,0.0,0.0,0.0,0.0,1.625,4.0,0.0,1.7060815589280267,13.0,0.9285714285714286,1.5045717874984443,0.0,1.0434749595890072
,3,53.5,29.5,78.0,0.0,0.0,0.0,6.5,4.0,6.0,6.0,10.0,5.0,7.0,0.0,24.5,9.18,26.5,7.95,0.0,0.0,0.0,0.0,41.25,15.0,0.0,0.0,0.0,0.0,88,26.833333333333332,78.0,0.0,33.155190644402374,161.0,5.5625,10.0,0.0,2.8465204322872113,44.5,14.678571428571429,23.37701627902693,1.2351368674184418,0.5108156899573282
,3,49.0,76.0,107.0,58.0,0.0,0.0,7.0,4.0,4.0,6.0,7.0,5.0,7.5,0.0,11.0,4.12,15.5,4.65,0.0,0.0,0.0,0.0,48.5,17.63,0.0,0.0,0.0,0.0,89,48.333333333333336,107.0,0.0,42.36350630751268,290.0,5.0625,7.5,0.0,2.4558603380485624,40.5,23.607142857142858,34.457431135236426,0.876305032907247,0.4841518655591055
,3,24.25,69.0,75.0,48.0,76.0,0.0,5.5,2.0,4.0,6.0,2.0,6.0,3.5,0.0,13.5,5.06,21.3,6.39,0.0,0.0,0.0,0.0,41.25,15.0,0.0,0.0,0.0,0.0,90,48.708333333333336,76.0,0.0,31.04529620838987,292.25,3.625,6.0,0.0,2.1835423382332535,29.0,22.946428571428573,30.154757656805327,0.637240522904927,0.600699405291129
,3,71.0,83.0,113.0,60.0,76.0,0.0,7.0,4.5,4.0,5.0,9.0,0.0,4.0,0.0,24.5,9.18,13.5,4.05,0.0,0.0,0.0,0.0,39.0,14.18,0.0,0.0,0.0,0.0,91,67.16666666666667,113.0,0.0,37.434832264438775,403.0,4.1875,9.0,0.0,3.0930509672028177,33.5,31.178571428571427,39.87750818871033,0.5572594491803519,0.7368793251227678
,3,53.0,87.0,96.0,0.0,0.0,0.0,7.5,3.5,5.5,2.0,6.0,3.0,4.0,0.0,19.0,7.12,17.0,5.09,0.0,0.0,0.0,0.0,39.5,14.36,0.0,0.0,0.0,0.0,92,39.333333333333336,96.0,0.0,45.41218632335011,236.0,3.9375,7.5,0.0,2.382038442774831,31.5,19.107142857142858,33.56576699981269,1.1542536555964613,0.6034296245154734
,3,63.5,0.0,97.0,57.0,77.0,0.0,0.0,7.0,8.0,6.0,10.0,5.0,7.0,0.0,17.0,6.37,17.5,5.25,0.0,0.0,0.0,0.0,42.25,15.36,0.0,0.0,0.0,0.0,93,49.083333333333336,97.0,0.0,40.408435587964384,294.5,5.375,10.0,0.0,3.6228441865473595,43.0,24.107142857142858,33.74803616590074,0.82309415238928,0.6727658656541058
,3,61.0,65.0,81.0,0.0,69.0,0.0,6.5,8.5,3.0,6.0,4.0,0.0,0.0,0.0,14.5,5.43,2.0,0.6,0.0,0.0,0.0,0.0,19.25,7.0,0.0,0.0,0.0,0.0,94,46.0,81.0,0.0,36.254654873546926,276.0,3.5,8.5,0.0,3.3273756282434617,28.0,21.714285714285715,31.430456986395,0.7879733726048017,0.9479702644568267
,3,69.5,82.5,90.0,58.0,76.0,0.0,7.0,1.0,9.0,6.0,9.0,7.0,0.0,0.0,18.0,6.75,24.5,7.35,0.0,0.0,0.0,0.0,51.0,18.54,0.0,0.0,0.0,0.0,95,62.666666666666664,90.0,0.0,32.6001022493284,376.0,4.875,9.0,0.0,3.9074105418879577,39.0,29.642857142857142,36.02532686630582,0.520131397904511,0.799879333037453
,3,61.5,51.5,70.0,0.0,55.0,0.0,7.0,2.5,4.0,6.0,9.0,10.0,4.0,0.0,16.5,6.18,16.3,4.88,0.0,0.0,0.0,0.0,39.0,14.18,0.0,0.0,0.0,0.0,96,39.666666666666664,70.0,0.0,31.36505486471635,238.0,5.3125,10.0,0.0,3.3481071411428025,42.5,20.035714285714285,26.37558915544264,0.7905163790149463,0.6290478423941386
,3,51.0,80.0,116.0,51.0,74.0,0.0,7.5,2.5,6.0,6.0,8.0,7.0,5.0,0.0,27.5,10.31,13.5,4.05,0.0,0.0,0.0,0.0,38.0,13.81,0.0,0.0,0.0,0.0,97,62.0,116.0,0.0,38.65229618017538,372.0,5.25,8.0,0.0,2.7255405754769875,42.0,29.571428571428573,37.7888145552954,0.6233235958744618,0.5181636075051307
,3,70.0,79.5,101.0,58.0,58.0,0.0,9.0,9.5,8.0,8.5,8.0,7.0,8.5,0.0,27.5,10.31,29.5,8.85,0.0,0.0,0.0,0.0,50.5,18.36,0.0,0.0,0.0,0.0,98,61.083333333333336,101.0,0.0,33.94763123793274,366.5,7.3125,9.5,0.0,3.0465144017384853,58.5,30.357142857142858,34.796346277816504,0.5556683419565595,0.4160483990083285
,3,65.5,0.0,76.0,40.0,52.0,0.0,10.0,5.0,8.0,0.0,3.0,0.0,5.5,0.0,10.0,3.75,4.5,1.35,0.0,0.0,0.0,0.0,17.5,6.36,0.0,0.0,0.0,0.0,99,38.916666666666664,76.0,0.0,32.50602508253919,233.5,3.9375,10.0,0.0,3.858548024470197,31.5,18.928571428571427,27.149767772669623,0.8350580171914505,0.977466250657428
,3,66.5,37.0,0.0,0.0,0.0,0.0,3.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,11.5,4.31,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.9,0.0,0.0,0.0,0.0,100,17.25,66.5,0.0,28.305034887807505,103.5,0.8125,3.0,0.0,1.19335960332883,6.5,7.857142857142857,19.49795706401903,1.639920908911211,1.4508931347462979
,3,59.5,53.5,87.0,46.0,75.0,0.0,7.0,2.5,3.5,6.0,4.0,2.0,3.5,0.0,20.5,7.68,23.9,7.17,0.0,0.0,0.0,0.0,50.75,18.45,0.0,0.0,0.0,0.0,101,53.5,87.0,0.0,30.129719547317396,321.0,3.5625,7.0,0.0,2.2109710213258915,28.5,24.964285714285715,31.77230548141566,0.5630670818037263,0.6188862201052181
,3,46.5,0.0,88.0,46.0,56.0,0.0,9.0,0.0,1.5,5.0,10.0,8.0,4.0,0.0,19.5,7.31,28.5,8.55,0.0,0.0,0.0,0.0,38.0,13.81,0.0,0.0,0.0,0.0,102,39.416666666666664,88.0,0.0,34.16491865447168,236.5,4.6875,10.0,0.0,4.0083617957607425,37.5,19.571428571428573,27.851154611376767,0.8665434220782469,0.853296816553644
,3,64.5,36.0,50.0,18.0,21.0,0.0,3.0,4.5,5.0,6.0,8.0,0.0,3.5,0.0,9.5,3.56,3.0,0.9,0.0,0.0,0.0,0.0,24.75,9.0,0.0,0.0,0.0,0.0,103,31.583333333333332,64.5,0.0,23.393197016796712,189.5,3.75,8.0,0.0,2.7774602993176543,30.0,15.678571428571429,20.46818088085574,0.7404472573368869,0.7386862498185252
,3,68.5,77.5,70.0,46.0,37.0,0.0,7.5,8.0,4.5,6.0,0.0,5.0,1.0,0.0,21.0,7.87,15.5,4.65,0.0,0.0,0.0,0.0,28.5,10.36,0.0,0.0,0.0,0.0,104,49.833333333333336,77.5,0.0,28.925190866555518,299.0,4.0,8.0,0.0,3.2623392133340676,32.0,23.642857142857142,29.69099097461964,0.5803221600994218,0.8135509260184708
,3,69.0,87.0,105.0,0.0,67.0,0.0,10.0,9.5,3.0,0.0,5.0,0.0,10.5,0.0,32.5,12.18,24.5,7.35,0.0,0.0,0.0,0.0,36.25,13.18,0.0,0.0,0.0,0.0,105,54.666666666666664,105.0,0.0,44.52714527865745,328.0,4.75,10.5,0.0,4.69041575982343,38.0,26.142857142857142,37.835894928691,0.8143719797352458,0.9853814621477794
,3,71.5,38.0,79.0,41.0,0.0,0.0,6.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,13.0,4.87,11.0,3.3,0.0,0.0,0.0,0.0,17.0,6.18,0.0,0.0,0.0,0.0,106,38.25,79.0,0.0,33.76351581218994,229.5,1.6875,6.5,0.0,2.5626088827041644,13.5,17.357142857142858,28.187851018744674,0.8824755831727636,1.509637044302895
,3,72.0,82.0,101.0,0.0,55.0,0.0,7.0,0.0,9.0,8.0,7.0,7.0,3.5,0.0,22.5,8.43,16.5,4.95,0.0,0.0,0.0,0.0,33.75,12.27,0.0,0.0,0.0,0.0,107,51.666666666666664,101.0,0.0,42.70206864622212,310.0,5.1875,9.0,0.0,3.565083649589646,41.5,25.107142857142858,35.74814603661209,0.8263317160463548,0.685922780103828
,3,65.0,71.5,111.0,48.0,0.0,0.0,7.0,2.5,4.5,4.0,8.0,2.0,0.0,0.0,15.0,5.62,1.5,0.45,0.0,0.0,0.0,0.0,16.5,6.0,0.0,0.0,0.0,0.0,108,49.25,111.0,0.0,43.37943060944899,295.5,3.5,8.0,0.0,2.9640705601780613,28.0,23.107142857142858,35.78417063635635,0.8806218150517456,0.8444645470592768
